class_series,class_unit,class_variant,class_weapon,base_class,visibility,is_virtual,mdisp,pdisp,vdisp,attributes
017GYAKCH,001NEWGUN,001,PurgeFunnel,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
017GYAKCH,002SAZABI,001,FunnelFly,.?AVCUnitTaskAutomata_017GYAKCH_002SAZABI_001_FunnelFly@EXVS2@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelFly,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelFly,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelFly,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelFly,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelFly,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelFly,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelFly,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelFly,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelFly,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelFly,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelFly,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
017GYAKCH,002SAZABI,001,FunnelFly,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,002SAZABI,001,FunnelFly,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,002SAZABI,001,FunnelFly,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
017GYAKCH,002SAZABI,001,FunnelSwarm,.?AVCUnitTaskAutomata_017GYAKCH_002SAZABI_001_FunnelSwarm@EXVS2@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelSwarm,.?AVCUnitTaskAutomataFunnelSwarm@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelSwarm,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelSwarm,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelSwarm,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelSwarm,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelSwarm,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelSwarm,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelSwarm,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelSwarm,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelSwarm,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelSwarm,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,FunnelSwarm,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
017GYAKCH,002SAZABI,001,FunnelSwarm,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,002SAZABI,001,FunnelSwarm,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,002SAZABI,001,FunnelSwarm,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
017GYAKCH,002SAZABI,001,ThrowHissatsuAxis,.?AVCUnitTaskAutomata_017GYAKCH_002SAZABI_001_ThrowHissatsuAxis@EXVS2@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,ThrowHissatsuAxis,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,ThrowHissatsuAxis,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,ThrowHissatsuAxis,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,ThrowHissatsuAxis,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,ThrowHissatsuAxis,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,ThrowHissatsuAxis,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,ThrowHissatsuAxis,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,ThrowHissatsuAxis,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,002SAZABI,001,ThrowHissatsuAxis,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
017GYAKCH,002SAZABI,001,ThrowHissatsuAxis,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,002SAZABI,001,ThrowHissatsuAxis,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,002SAZABI,001,ThrowHissatsuAxis,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
017GYAKCH,003REGZ00,001,BwsPorori,.?AVCUnitTaskAutomata_017GYAKCH_003REGZ00_001_BwsPorori@EXVS2@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsPorori,.?AVCUnitTaskAutomataFreeFall_Interaction@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsPorori,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsPorori,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsPorori,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsPorori,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsPorori,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsPorori,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsPorori,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsPorori,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
017GYAKCH,003REGZ00,001,BwsPorori,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,003REGZ00,001,BwsPorori,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,003REGZ00,001,BwsPorori,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
017GYAKCH,003REGZ00,001,BwsThrow,.?AVCUnitTaskAutomata_017GYAKCH_003REGZ00_001_BwsThrow@EXVS2@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsThrow,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsThrow,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsThrow,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsThrow,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsThrow,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsThrow,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsThrow,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsThrow,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,BwsThrow,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
017GYAKCH,003REGZ00,001,BwsThrow,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,003REGZ00,001,BwsThrow,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,003REGZ00,001,BwsThrow,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
017GYAKCH,003REGZ00,001,Spawner_ThrowPsychoframe,.?AVCUnitTaskAutomata_017GYAKCH_003REGZ00_001_Spawner_ThrowPsychoframe@EXVS2@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,Spawner_ThrowPsychoframe,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,Spawner_ThrowPsychoframe,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,Spawner_ThrowPsychoframe,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,Spawner_ThrowPsychoframe,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,Spawner_ThrowPsychoframe,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,Spawner_ThrowPsychoframe,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,Spawner_ThrowPsychoframe,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,Spawner_ThrowPsychoframe,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
017GYAKCH,003REGZ00,001,Spawner_ThrowPsychoframe,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,003REGZ00,001,Spawner_ThrowPsychoframe,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,003REGZ00,001,Spawner_ThrowPsychoframe,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
017GYAKCH,003REGZ00,001,ThrowPsychoframe,.?AVCUnitTaskAutomata_017GYAKCH_003REGZ00_001_ThrowPsychoframe@EXVS2@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,ThrowPsychoframe,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,ThrowPsychoframe,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,ThrowPsychoframe,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,ThrowPsychoframe,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,ThrowPsychoframe,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,ThrowPsychoframe,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,ThrowPsychoframe,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,ThrowPsychoframe,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,003REGZ00,001,ThrowPsychoframe,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
017GYAKCH,003REGZ00,001,ThrowPsychoframe,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,003REGZ00,001,ThrowPsychoframe,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,003REGZ00,001,ThrowPsychoframe,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
017GYAKCH,004JGDOGA,001,FunnelFly,.?AVCUnitTaskAutomata_017GYAKCH_004JGDOGA_001_FunnelFly@EXVS2@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelFly,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelFly,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelFly,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelFly,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelFly,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelFly,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelFly,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelFly,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelFly,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelFly,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelFly,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
017GYAKCH,004JGDOGA,001,FunnelFly,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,004JGDOGA,001,FunnelFly,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,004JGDOGA,001,FunnelFly,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
017GYAKCH,004JGDOGA,001,FunnelShotMissile,.?AVCUnitTaskAutomata_017GYAKCH_004JGDOGA_001_FunnelShotMissile@EXVS2@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelShotMissile,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelShotMissile,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelShotMissile,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelShotMissile,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelShotMissile,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelShotMissile,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelShotMissile,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelShotMissile,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,FunnelShotMissile,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
017GYAKCH,004JGDOGA,001,FunnelShotMissile,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,004JGDOGA,001,FunnelShotMissile,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,004JGDOGA,001,FunnelShotMissile,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
017GYAKCH,004JGDOGA,001,GearadogaHissatsu,.?AVCUnitTaskAutomata_017GYAKCH_004JGDOGA_001_GearadogaHissatsu@EXVS2@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaHissatsu,.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaHissatsu,.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaHissatsu,.?AVCUnitTaskAutomataSummon@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaHissatsu,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaHissatsu,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaHissatsu,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaHissatsu,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaHissatsu,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaHissatsu,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaHissatsu,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaHissatsu,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
017GYAKCH,004JGDOGA,001,GearadogaHissatsu,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,004JGDOGA,001,GearadogaHissatsu,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,004JGDOGA,001,GearadogaHissatsu,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
017GYAKCH,004JGDOGA,001,GearadogaWire,.?AVCUnitTaskAutomata_017GYAKCH_004JGDOGA_001_GearadogaWire@EXVS2@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaWire,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaWire,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaWire,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaWire,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaWire,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaWire,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaWire,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaWire,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,GearadogaWire,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
017GYAKCH,004JGDOGA,001,GearadogaWire,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,004JGDOGA,001,GearadogaWire,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,004JGDOGA,001,GearadogaWire,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
017GYAKCH,004JGDOGA,001,NuclearMissile,.?AVCUnitTaskAutomata_017GYAKCH_004JGDOGA_001_NuclearMissile@EXVS2@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,NuclearMissile,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,NuclearMissile,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,NuclearMissile,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,NuclearMissile,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,NuclearMissile,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,NuclearMissile,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,NuclearMissile,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,NuclearMissile,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,004JGDOGA,001,NuclearMissile,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
017GYAKCH,004JGDOGA,001,NuclearMissile,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,004JGDOGA,001,NuclearMissile,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,004JGDOGA,001,NuclearMissile,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
017GYAKCH,006NEWHWS,001,AttachChangeKickBackSaber,.?AVCUnitTaskAutomata_017GYAKCH_006NEWHWS_001_AttachChangeKickBackSaber@EXVS2@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeKickBackSaber,.?AVCUnitTaskAutomataAttach@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeKickBackSaber,.?AVCUnitTaskAutomataAttachAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeKickBackSaber,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeKickBackSaber,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeKickBackSaber,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeKickBackSaber,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeKickBackSaber,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeKickBackSaber,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeKickBackSaber,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeKickBackSaber,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
017GYAKCH,006NEWHWS,001,AttachChangeKickBackSaber,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,006NEWHWS,001,AttachChangeKickBackSaber,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
017GYAKCH,006NEWHWS,001,AttachChangeKickBackSaber,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
017GYAKCH,006NEWHWS,001,AttachChangeSaber,.?AVCUnitTaskAutomata_017GYAKCH_006NEWHWS_001_AttachChangeSaber@EXVS2@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeSaber,.?AVCUnitTaskAutomataSticker@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeSaber,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeSaber,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeSaber,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeSaber,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeSaber,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeSaber,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
017GYAKCH,006NEWHWS,001,AttachChangeSaber,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
